Product_Category,Price,Quantity,Payment_Method,Delivery_Time_Days,Customer_Rating,Discount_Applied,gender,age_category,size,Purchase
Φόρεμα,38.68,0,Αντικαταβολή,6,4,4,Men,Adult,M,0
Μπλούζα,40.29,3,PayPal,9,3,44,Neutral,Youth,XL,1
Παντελόνι,44.13,2,PayPal,8,5,42,Women,Youth,L,1
Μπλούζα,41.09,4,PayPal,6,5,42,Neutral,Youth,M,1
Φόρεμα,60.64,0,Αντικαταβολή,5,4,43,Neutral,Adult,L,0
Παντελόνι,14.4,3,Αντικαταβολή,2,3,12,Men,Youth,XL,1
Μπουφάν,82.85,1,PayPal,5,4,25,Neutral,Youth,S,1
Παπούτσια,30.81,2,PayPal,8,5,8,Neutral,Children,M,1
Μπουφάν,7.66,1,Κάρτα,3,2,3,Women,Adult,S,1
Μπουφάν,49.8,2,Αντικαταβολή,3,5,38,Men,Youth,M,1
Παπούτσια,42.45,3,Κάρτα,8,4,30,Men,Children,S,1
Παπούτσια,46.44,3,PayPal,8,4,4,Men,Adult,M,1
Αξεσουάρ,56.25,4,Αντικαταβολή,8,5,6,Neutral,Adult,M,1
Παπούτσια,62.9,1,Αντικαταβολή,5,4,27,Men,Adult,L,1
Παντελόνι,83.73,2,Κάρτα,5,5,39,Neutral,Adult,S,1
Μπλούζα,36.2,2,Κάρτα,9,4,13,Neutral,Adult,L,1
Αξεσουάρ,65.49,2,Κάρτα,9,3,23,Women,Adult,L,1
Αξεσουάρ,64.18,1,Κάρτα,5,5,41,Women,Youth,S,1
Μπλούζα,-2.82,3,Αντικαταβολή,9,5,37,Women,Youth,M,1
Αξεσουάρ,33.34,2,PayPal,5,5,4,Women,Youth,L,1
Παπούτσια,24.26,3,PayPal,8,3,46,Women,Youth,S,1
Μπουφάν,58.96,1,PayPal,5,3,47,Neutral,Children,M,1
Φόρεμα,56.76,0,Κάρτα,6,4,33,Neutral,Youth,L,0
Παπούτσια,57.16,1,PayPal,9,4,27,Men,Adult,L,1
Μπουφάν,43.89,0,Κάρτα,7,3,46,Neutral,Youth,L,0
Μπουφάν,45.9,3,Κάρτα,7,3,7,Neutral,Youth,M,1
Αξεσουάρ,49.43,3,PayPal,4,5,20,Women,Adult,L,1
Παντελόνι,41.98,1,PayPal,3,5,23,Neutral,Youth,M,1
Παντελόνι,65.54,1,PayPal,3,5,23,Women,Youth,XL,1
Αξεσουάρ,28.61,1,Αντικαταβολή,7,5,12,Men,Youth,L,1
Αξεσουάρ,34.36,1,Κάρτα,8,3,48,Men,Children,XL,1
Μπλούζα,52.43,2,Αντικαταβολή,8,5,14,Neutral,Youth,S,1
Μπλούζα,42.64,0,PayPal,9,5,45,Men,Adult,L,0
Φόρεμα,27.82,1,Αντικαταβολή,7,5,24,Neutral,Adult,S,1
Φόρεμα,60.64,4,Αντικαταβολή,9,3,44,Men,Youth,S,1
Φόρεμα,38.55,1,PayPal,4,3,27,Women,Youth,S,1
Φόρεμα,33.11,4,PayPal,9,5,38,Women,Youth,XL,1
Μπουφάν,46.51,1,Κάρτα,5,5,7,Women,Adult,M,1
Μπουφάν,32.14,1,Κάρτα,7,5,30,Women,Adult,XL,1
Μπλούζα,49.32,1,Αντικαταβολή,8,5,6,Neutral,Children,XL,1
Παντελόνι,42.81,1,PayPal,7,4,46,Men,Children,S,1
Αξεσουάρ,39.75,1,Κάρτα,9,5,38,Neutral,Children,L,1
Παντελόνι,39.87,0,Κάρτα,4,5,16,Women,Adult,M,0
Παπούτσια,69.91,2,Αντικαταβολή,5,5,49,Neutral,Children,S,1
Μπουφάν,57.38,0,Αντικαταβολή,9,5,34,Men,Youth,M,0
Φόρεμα,15.82,3,Αντικαταβολή,3,1,21,Neutral,Youth,XL,1
Φόρεμα,67.66,1,PayPal,8,5,6,Men,Adult,M,1
Παπούτσια,60.33,4,Κάρτα,8,4,9,Neutral,Children,M,1
Παντελόνι,59.15,1,Κάρτα,7,5,27,Men,Youth,L,1
Φόρεμα,67.76,2,Κάρτα,2,4,38,Men,Adult,S,1
Παντελόνι,50.3,4,Αντικαταβολή,3,4,42,Women,Children,M,1
Αξεσουάρ,62.4,0,PayPal,3,5,28,Men,Youth,M,0
Παπούτσια,40.71,2,Αντικαταβολή,2,2,34,Women,Children,XL,1
Παντελόνι,66.95,2,Αντικαταβολή,4,3,21,Women,Adult,XL,1
Αξεσουάρ,54.36,1,PayPal,6,5,8,Women,Children,M,1
Παντελόνι,22.46,3,PayPal,5,3,35,Neutral,Adult,S,1
Παντελόνι,70.73,3,Αντικαταβολή,5,3,7,Neutral,Children,M,1
Φόρεμα,47.42,2,PayPal,3,5,29,Neutral,Youth,M,1
Μπλούζα,44.64,4,Αντικαταβολή,9,4,29,Neutral,Adult,L,1
Μπουφάν,41.15,1,Κάρτα,2,2,30,Men,Adult,S,1
Παντελόνι,42.61,2,PayPal,9,3,21,Men,Adult,L,1
Παντελόνι,54.59,4,Κάρτα,8,2,43,Neutral,Children,S,1
Παντελόνι,30.25,1,PayPal,3,4,30,Men,Children,S,1
Μπλούζα,18.63,2,Αντικαταβολή,3,3,39,Men,Youth,S,1
Αξεσουάρ,28.71,0,Αντικαταβολή,8,5,46,Women,Adult,L,0
Παπούτσια,57.63,0,Αντικαταβολή,8,4,27,Women,Adult,L,0
Φόρεμα,46.76,2,Αντικαταβολή,7,2,45,Women,Children,L,1
Μπλούζα,72.26,3,Αντικαταβολή,4,3,4,Women,Children,XL,1
Αξεσουάρ,48.7,0,Αντικαταβολή,9,4,16,Men,Youth,L,0
Παντελόνι,66.85,5,PayPal,9,3,10,Neutral,Youth,XL,1
Αξεσουάρ,36.14,1,PayPal,9,4,21,Men,Children,XL,1
Μπλούζα,41.3,5,Κάρτα,5,5,46,Men,Adult,XL,1
Μπλούζα,50.19,2,PayPal,6,4,24,Men,Youth,M,1
Μπλούζα,47.06,5,PayPal,2,3,12,Women,Children,M,1
Παπούτσια,45.19,2,Κάρτα,6,5,35,Women,Children,M,1
Μπουφάν,32.56,2,Κάρτα,2,3,44,Women,Adult,XL,1
Φόρεμα,18.29,5,Αντικαταβολή,5,2,44,Neutral,Children,XL,1
Παπούτσια,62.62,0,Κάρτα,9,3,10,Men,Children,S,0
Παπούτσια,60.39,4,Κάρτα,4,5,4,Neutral,Youth,XL,1
Μπουφάν,37.72,2,PayPal,6,5,13,Women,Children,M,1
Παπούτσια,57.58,4,Αντικαταβολή,2,3,21,Neutral,Children,XL,1
Μπλούζα,46.67,1,Κάρτα,3,4,2,Men,Youth,XL,1
Μπλούζα,72.12,4,Αντικαταβολή,8,2,49,Men,Adult,S,1
Αξεσουάρ,23.75,3,Αντικαταβολή,5,5,34,Women,Adult,XL,1
Παντελόνι,47.47,6,Κάρτα,4,3,31,Women,Youth,L,1
Παπούτσια,45.87,1,Κάρτα,8,1,37,Neutral,Youth,S,1
Παντελόνι,53.22,2,Κάρτα,7,5,39,Women,Adult,XL,1
Φόρεμα,80.74,1,Κάρτα,3,3,23,Women,Adult,XL,1
Μπλούζα,47.53,1,Αντικαταβολή,4,2,27,Men,Adult,S,1
Αξεσουάρ,64.86,3,PayPal,2,5,20,Women,Adult,XL,1
Φόρεμα,47.04,3,Αντικαταβολή,9,5,48,Women,Adult,M,1
Αξεσουάρ,71.42,1,Αντικαταβολή,3,5,32,Men,Youth,L,1
Μπουφάν,65.06,2,Αντικαταβολή,7,5,27,Men,Children,L,1
Μπλούζα,43.33,3,Κάρτα,9,4,38,Neutral,Adult,M,1
Φόρεμα,41.89,5,Κάρτα,7,2,49,Women,Adult,XL,1
Μπουφάν,59.74,0,PayPal,4,2,35,Men,Children,XL,0
Φόρεμα,36.89,1,PayPal,5,3,9,Neutral,Children,L,1
Αξεσουάρ,53.81,2,PayPal,6,2,36,Neutral,Children,XL,1
Μπουφάν,42.88,5,Αντικαταβολή,7,4,39,Women,Children,L,1
Μπουφάν,57.36,2,PayPal,7,1,24,Women,Children,L,1
Μπλούζα,46.78,1,Αντικαταβολή,8,4,44,Neutral,Children,M,1
Παντελόνι,36.15,3,Κάρτα,6,3,16,Men,Youth,L,1
Αξεσουάρ,72.11,1,Αντικαταβολή,3,4,3,Neutral,Children,XL,1
Αξεσουάρ,54.79,0,Κάρτα,5,5,9,Women,Children,XL,0
Μπουφάν,48.93,2,Κάρτα,5,4,24,Men,Youth,S,1
Μπουφάν,58.4,2,PayPal,8,3,31,Men,Children,XL,1
Μπλούζα,16.58,2,Κάρτα,4,5,7,Neutral,Adult,S,1
Παντελόνι,91.8,1,PayPal,3,5,41,Women,Adult,L,1
Αξεσουάρ,50.49,2,PayPal,8,4,44,Neutral,Children,XL,1
Παπούτσια,10.74,3,PayPal,5,4,11,Neutral,Youth,M,1
Παπούτσια,73.94,4,Αντικαταβολή,4,4,20,Neutral,Adult,M,1
Παντελόνι,34.97,1,PayPal,5,1,44,Men,Youth,M,1
Φόρεμα,70.87,0,PayPal,3,2,26,Men,Adult,L,0
Μπλούζα,52.43,3,Κάρτα,5,4,29,Women,Children,L,1
Παντελόνι,18.59,2,Αντικαταβολή,8,4,9,Women,Youth,S,1
Παπούτσια,55.23,1,PayPal,5,2,20,Neutral,Youth,M,1
Μπουφάν,53.75,1,PayPal,5,3,0,Neutral,Youth,S,1
Παπούτσια,73.04,0,PayPal,6,2,8,Neutral,Adult,S,0
Μπουφάν,60.44,3,Κάρτα,2,5,2,Women,Adult,XL,1
Μπλούζα,25.21,4,Κάρτα,3,3,48,Men,Adult,XL,1
Μπουφάν,70.05,2,Κάρτα,9,2,41,Men,Children,M,1
Παντελόνι,41.72,2,PayPal,9,4,18,Neutral,Adult,L,1
Μπουφάν,84.41,2,PayPal,9,4,5,Neutral,Children,XL,1
Φόρεμα,42.9,4,PayPal,6,4,6,Neutral,Youth,L,1
Παντελόνι,45.77,3,PayPal,9,4,42,Neutral,Youth,S,1
Μπλούζα,33.56,2,PayPal,2,4,15,Women,Children,S,1
Παντελόνι,40.03,1,Κάρτα,7,5,35,Men,Adult,S,1
Φόρεμα,34.74,0,PayPal,5,3,3,Neutral,Children,S,0
Μπλούζα,73.53,1,Αντικαταβολή,5,4,17,Women,Youth,M,1
Παπούτσια,23.37,2,PayPal,8,5,31,Neutral,Youth,S,1
Φόρεμα,66.09,2,Κάρτα,6,3,31,Neutral,Children,XL,1
Μπλούζα,66.57,3,PayPal,4,3,17,Men,Adult,S,1
Μπουφάν,77.55,1,Αντικαταβολή,3,3,38,Neutral,Adult,L,1
Παντελόνι,50.88,0,PayPal,2,1,42,Men,Children,XL,0
Μπλούζα,29.47,1,Αντικαταβολή,9,3,36,Men,Children,L,1
Παντελόνι,46.56,3,Αντικαταβολή,5,1,27,Men,Adult,L,1
Μπουφάν,61.89,4,Κάρτα,9,3,49,Women,Youth,M,1
Μπλούζα,51.69,0,Αντικαταβολή,9,4,38,Women,Children,M,0
Παπούτσια,57.33,3,PayPal,3,1,1,Men,Adult,L,1
Φόρεμα,77.31,8,Αντικαταβολή,5,5,36,Neutral,Adult,L,1
Μπλούζα,61.64,1,PayPal,5,5,36,Men,Youth,S,1
Μπουφάν,53.97,1,PayPal,5,4,1,Neutral,Youth,XL,1
Μπλούζα,13.11,1,PayPal,8,5,18,Men,Youth,S,1
Παντελόνι,34.32,1,PayPal,3,5,4,Neutral,Youth,M,1
Αξεσουάρ,41.91,1,Κάρτα,6,5,43,Women,Youth,M,1
Μπλούζα,10.46,6,PayPal,3,3,12,Neutral,Children,S,1
Παπούτσια,27.81,2,Κάρτα,3,5,21,Men,Adult,XL,1
Μπλούζα,44.63,3,Αντικαταβολή,7,5,6,Women,Children,L,1
Φόρεμα,47.89,3,PayPal,9,3,1,Neutral,Children,S,1
Μπλούζα,60.12,5,Αντικαταβολή,4,5,13,Neutral,Children,M,1
Αξεσουάρ,45.89,2,Κάρτα,8,5,24,Neutral,Children,XL,1
Παντελόνι,54.96,1,PayPal,4,3,25,Neutral,Children,M,1
Μπλούζα,41.64,1,PayPal,8,4,4,Neutral,Youth,XL,1
Παπούτσια,50.84,2,Κάρτα,6,2,19,Women,Youth,XL,1
Μπουφάν,59.02,2,Αντικαταβολή,4,3,11,Women,Adult,XL,1
Μπλούζα,79.45,1,Κάρτα,9,2,35,Women,Children,S,1
Μπλούζα,39.71,0,Αντικαταβολή,9,4,30,Women,Adult,S,0
Φόρεμα,52.88,0,Αντικαταβολή,8,4,16,Men,Youth,S,0
Παπούτσια,67.38,1,Αντικαταβολή,6,5,15,Women,Youth,XL,1
Αξεσουάρ,21.21,2,PayPal,8,4,9,Neutral,Youth,XL,1
Μπουφάν,89.96,0,Κάρτα,5,3,34,Neutral,Children,M,0
Παντελόνι,73.58,2,PayPal,5,2,32,Women,Children,L,1
Μπλούζα,15.77,1,Κάρτα,9,5,37,Neutral,Youth,S,1
Αξεσουάρ,57.43,1,Αντικαταβολή,3,4,34,Women,Adult,XL,1
Μπουφάν,38.71,2,PayPal,5,5,26,Neutral,Adult,M,1
Παντελόνι,42.05,3,PayPal,4,1,6,Men,Youth,M,1
Αξεσουάρ,57.01,3,PayPal,9,4,26,Men,Adult,M,1
Παπούτσια,71.01,0,Αντικαταβολή,2,3,40,Women,Youth,S,0
Παπούτσια,40.68,4,Κάρτα,3,1,11,Women,Adult,S,1
Μπουφάν,40.95,2,Αντικαταβολή,6,5,45,Women,Youth,L,1
Παντελόνι,57.44,3,PayPal,5,4,32,Neutral,Adult,M,1
Παπούτσια,61.44,2,PayPal,3,3,12,Women,Children,S,1
Μπουφάν,29.86,3,Αντικαταβολή,3,5,1,Men,Youth,M,1
Παπούτσια,84.47,3,PayPal,3,4,2,Neutral,Youth,XL,1
Παπούτσια,37.13,0,PayPal,5,1,10,Women,Adult,M,0
Αξεσουάρ,69.29,0,Κάρτα,6,5,4,Neutral,Youth,L,0
Αξεσουάρ,59.03,1,Κάρτα,9,3,1,Neutral,Youth,S,1
Παπούτσια,62.13,3,Κάρτα,3,5,45,Women,Youth,XL,1
Φόρεμα,37.52,2,Κάρτα,9,5,27,Neutral,Children,S,1
Αξεσουάρ,15.52,3,Κάρτα,3,3,12,Men,Children,XL,1
Παντελόνι,49.57,0,Κάρτα,3,4,45,Men,Adult,M,0
Μπουφάν,49.65,4,PayPal,7,1,34,Neutral,Children,M,1
Μπουφάν,30.84,1,PayPal,9,4,39,Women,Adult,L,1
Παντελόνι,68.36,1,Κάρτα,5,5,12,Neutral,Children,L,1
Παντελόνι,48.97,5,Αντικαταβολή,7,3,11,Men,Adult,XL,1
Παντελόνι,33.82,4,Κάρτα,4,2,17,Neutral,Children,L,1
Παντελόνι,61.7,0,PayPal,6,4,17,Neutral,Children,L,0
Μπλούζα,62.23,2,Αντικαταβολή,3,4,16,Men,Adult,L,1
Μπουφάν,35.67,3,Αντικαταβολή,7,5,38,Neutral,Youth,L,1
Μπλούζα,74.67,1,Αντικαταβολή,3,5,21,Neutral,Youth,M,1
Παπούτσια,94.86,1,PayPal,7,5,12,Women,Children,L,1
Παπούτσια,28.2,3,Αντικαταβολή,3,5,44,Women,Adult,M,1
Μπουφάν,46.33,3,PayPal,8,3,37,Men,Youth,M,1
Παπούτσια,56.74,2,PayPal,5,4,18,Men,Adult,S,1
Παντελόνι,95.61,0,Κάρτα,4,4,23,Men,Youth,M,0
Μπλούζα,35.32,3,PayPal,3,5,18,Women,Adult,M,1
Παντελόνι,31.21,0,Αντικαταβολή,7,4,20,Men,Children,L,0
Παπούτσια,31.07,1,PayPal,3,5,23,Men,Adult,M,1
Αξεσουάρ,74.43,4,PayPal,5,5,29,Men,Youth,XL,1
Μπλούζα,35.84,2,Κάρτα,6,5,27,Women,Children,L,1
Παντελόνι,33.0,3,Κάρτα,6,4,47,Neutral,Adult,L,1
Μπουφάν,54.62,0,PayPal,4,4,34,Men,Youth,L,0
Παντελόνι,56.16,1,PayPal,8,4,45,Neutral,Children,S,1
Αξεσουάρ,71.42,3,PayPal,6,3,37,Men,Adult,L,1
Παπούτσια,51.84,1,Κάρτα,3,5,16,Neutral,Youth,M,1
Μπλούζα,54.98,0,Κάρτα,5,5,47,Women,Adult,XL,0
Μπουφάν,47.89,1,Αντικαταβολή,8,5,33,Women,Adult,L,1
Μπλούζα,23.91,2,Αντικαταβολή,9,4,8,Men,Children,L,1
Μπουφάν,46.01,2,Αντικαταβολή,3,2,12,Neutral,Children,XL,1
Μπλούζα,51.26,3,Αντικαταβολή,3,5,13,Women,Youth,L,1
Παπούτσια,41.12,3,Κάρτα,4,4,25,Men,Children,S,1
Μπουφάν,18.71,3,Κάρτα,6,5,20,Men,Youth,M,1
Φόρεμα,27.3,3,PayPal,6,5,43,Women,Adult,XL,1
Μπλούζα,49.21,3,Αντικαταβολή,6,2,19,Women,Adult,XL,1
Μπλούζα,68.66,3,PayPal,7,4,10,Men,Youth,S,1
Παντελόνι,83.65,3,PayPal,3,5,41,Neutral,Adult,M,1
Μπουφάν,46.32,1,Κάρτα,5,4,49,Neutral,Children,S,1
Αξεσουάρ,35.66,2,PayPal,5,4,34,Neutral,Adult,M,1
Φόρεμα,42.55,3,PayPal,9,3,47,Men,Children,S,1
Παπούτσια,29.07,0,Κάρτα,3,3,30,Women,Youth,L,0
Παντελόνι,65.75,1,Κάρτα,2,5,17,Men,Youth,S,1
Φόρεμα,92.75,1,Κάρτα,3,1,13,Women,Adult,XL,1
Μπουφάν,36.15,3,Κάρτα,9,5,48,Neutral,Adult,XL,1
Φόρεμα,26.16,2,Αντικαταβολή,9,4,4,Neutral,Children,XL,1
Μπλούζα,70.13,3,Αντικαταβολή,9,5,16,Women,Children,S,1
Μπλούζα,56.36,1,Αντικαταβολή,9,5,20,Women,Adult,XL,1
Παντελόνι,56.7,3,PayPal,8,5,13,Men,Adult,XL,1
Μπουφάν,81.76,0,Αντικαταβολή,9,4,2,Neutral,Youth,L,0
Μπουφάν,22.67,1,Κάρτα,7,4,30,Men,Youth,L,1
Φόρεμα,22.11,1,Αντικαταβολή,8,3,24,Men,Youth,M,1
Παντελόνι,46.77,1,Κάρτα,6,2,46,Men,Adult,M,1
Μπουφάν,51.27,1,Αντικαταβολή,3,4,43,Neutral,Adult,M,1
Αξεσουάρ,42.9,2,Αντικαταβολή,7,5,16,Men,Adult,S,1
Αξεσουάρ,99.22,0,Κάρτα,2,3,25,Men,Youth,M,0
Μπλούζα,43.8,5,Κάρτα,3,4,16,Men,Adult,S,1
Φόρεμα,38.99,2,PayPal,8,4,18,Men,Children,S,1
Παπούτσια,52.49,1,PayPal,6,5,26,Men,Adult,M,1
Μπλούζα,69.42,3,PayPal,4,2,6,Men,Adult,M,1
Παντελόνι,35.49,3,Αντικαταβολή,5,3,25,Neutral,Adult,S,1
Μπουφάν,47.06,4,Αντικαταβολή,2,5,4,Men,Adult,L,1
Μπλούζα,69.99,1,Κάρτα,4,1,1,Women,Adult,XL,1
Παπούτσια,71.1,4,Κάρτα,5,5,15,Men,Children,XL,1
Παπούτσια,54.35,2,PayPal,4,4,44,Men,Children,XL,1
Αξεσουάρ,98.37,1,Κάρτα,8,4,10,Neutral,Adult,L,1
Παντελόνι,89.61,3,Αντικαταβολή,3,4,38,Neutral,Youth,S,1
Μπλούζα,21.88,6,Κάρτα,9,5,22,Women,Adult,M,1
Φόρεμα,16.16,4,Κάρτα,3,3,34,Women,Adult,S,1
Μπλούζα,65.91,2,Κάρτα,5,3,5,Neutral,Adult,S,1
Αξεσουάρ,77.31,0,Κάρτα,5,4,36,Neutral,Youth,M,0
Παπούτσια,45.5,3,Κάρτα,3,4,0,Men,Youth,L,1
Παντελόνι,39.96,2,PayPal,3,4,32,Neutral,Youth,XL,1
Παντελόνι,33.59,2,PayPal,7,5,17,Women,Children,XL,1
Φόρεμα,26.64,3,Αντικαταβολή,5,5,2,Men,Youth,S,1
Παντελόνι,72.73,1,PayPal,5,3,18,Women,Children,L,1
Αξεσουάρ,42.37,1,Κάρτα,9,3,9,Men,Children,XL,1
Αξεσουάρ,56.04,1,PayPal,9,3,19,Neutral,Youth,L,1
Αξεσουάρ,13.48,4,Αντικαταβολή,9,5,10,Women,Youth,M,1
Παντελόνι,70.05,1,PayPal,9,4,31,Men,Youth,S,1
Παντελόνι,61.76,3,Αντικαταβολή,8,4,39,Men,Children,S,1
Αξεσουάρ,23.11,4,Αντικαταβολή,7,5,19,Neutral,Adult,L,1
Παντελόνι,55.18,1,Αντικαταβολή,5,4,31,Neutral,Youth,XL,1
Παντελόνι,50.09,2,Κάρτα,8,2,42,Neutral,Youth,L,1
Παπούτσια,41.0,1,Αντικαταβολή,6,4,36,Women,Youth,M,1
Μπλούζα,-8.06,2,PayPal,8,4,21,Men,Children,XL,1
Μπουφάν,36.79,1,PayPal,7,5,3,Neutral,Children,XL,1
Παντελόνι,56.05,2,PayPal,6,4,12,Women,Adult,L,1
Μπουφάν,39.03,3,Αντικαταβολή,9,2,5,Women,Youth,M,1
Μπουφάν,45.57,0,Αντικαταβολή,3,3,28,Women,Children,XL,0
Παπούτσια,79.94,1,Κάρτα,6,5,1,Neutral,Adult,S,1
Παντελόνι,48.45,0,Αντικαταβολή,8,5,24,Neutral,Youth,M,0
Αξεσουάρ,8.06,4,PayPal,2,1,31,Men,Children,XL,1
Μπουφάν,46.3,3,Κάρτα,3,1,25,Men,Youth,L,1
Παντελόνι,51.99,1,PayPal,2,4,25,Neutral,Youth,XL,1
Φόρεμα,33.49,2,Κάρτα,4,4,37,Women,Children,S,1
Αξεσουάρ,64.69,1,Αντικαταβολή,2,3,21,Women,Children,M,1
Φόρεμα,20.76,2,Κάρτα,4,4,9,Women,Children,XL,1
Φόρεμα,47.25,6,Αντικαταβολή,2,5,22,Men,Youth,S,1
Μπουφάν,20.52,6,Αντικαταβολή,8,4,3,Women,Youth,XL,1
Φόρεμα,44.09,2,PayPal,8,4,15,Men,Adult,XL,1
Παπούτσια,64.16,2,Αντικαταβολή,4,5,41,Men,Youth,M,1
Παπούτσια,46.77,3,Αντικαταβολή,9,3,32,Women,Children,L,1
Μπουφάν,45.6,2,Αντικαταβολή,4,4,12,Women,Youth,L,1
Παντελόνι,50.56,0,PayPal,3,4,45,Neutral,Adult,S,0
Μπλούζα,51.56,2,Αντικαταβολή,8,4,43,Neutral,Adult,S,1
Παντελόνι,63.88,2,PayPal,5,5,12,Women,Children,S,1
Παντελόνι,64.0,2,Κάρτα,5,3,32,Men,Children,M,1
Παντελόνι,78.43,4,PayPal,3,2,13,Men,Adult,L,1
Παντελόνι,53.35,4,PayPal,4,5,7,Men,Adult,S,1
Αξεσουάρ,16.79,2,Αντικαταβολή,5,3,25,Men,Adult,S,1
Μπλούζα,67.16,0,PayPal,5,4,21,Men,Children,XL,0
Αξεσουάρ,77.0,2,Κάρτα,2,4,45,Neutral,Adult,XL,1
Φόρεμα,99.23,0,PayPal,6,5,0,Women,Adult,S,0
Παντελόνι,79.03,3,Αντικαταβολή,3,4,48,Neutral,Children,XL,1
Παπούτσια,40.19,2,Κάρτα,6,4,15,Men,Youth,XL,1
Μπουφάν,53.74,1,Αντικαταβολή,4,4,43,Men,Youth,XL,1
Μπουφάν,44.59,2,Αντικαταβολή,2,5,28,Men,Adult,M,1
Αξεσουάρ,41.87,3,PayPal,5,5,22,Men,Youth,S,1
Αξεσουάρ,47.73,3,Αντικαταβολή,7,3,4,Women,Youth,S,1
Παπούτσια,75.71,3,Κάρτα,2,5,20,Men,Youth,XL,1
Παντελόνι,18.22,1,Κάρτα,3,5,49,Women,Youth,M,1
Μπλούζα,29.95,2,Κάρτα,8,5,35,Men,Adult,XL,1
Φόρεμα,74.39,1,Κάρτα,4,5,19,Women,Youth,M,1
Μπουφάν,79.07,2,PayPal,2,4,42,Neutral,Youth,S,1
Φόρεμα,36.81,2,Κάρτα,2,4,7,Men,Children,XL,1
Μπλούζα,83.01,1,PayPal,2,5,25,Women,Adult,S,1
Αξεσουάρ,69.52,4,Αντικαταβολή,5,2,40,Neutral,Children,M,1
Μπουφάν,44.64,1,Αντικαταβολή,4,3,24,Men,Children,L,1
Φόρεμα,1.29,2,PayPal,5,3,41,Men,Adult,M,1
Αξεσουάρ,16.64,0,Αντικαταβολή,2,5,6,Men,Youth,L,0
Μπλούζα,36.84,0,Αντικαταβολή,8,5,21,Women,Children,S,0
Φόρεμα,65.2,2,Κάρτα,5,4,32,Women,Adult,S,1
Παντελόνι,65.26,0,Αντικαταβολή,5,5,4,Neutral,Youth,XL,0
Αξεσουάρ,40.67,4,Αντικαταβολή,3,5,37,Women,Adult,L,1
Μπλούζα,45.37,2,PayPal,9,5,11,Women,Children,M,1
Φόρεμα,49.35,0,Κάρτα,6,2,43,Men,Youth,S,0
Παντελόνι,45.63,0,Αντικαταβολή,6,4,13,Men,Youth,L,0
Παντελόνι,53.27,5,Αντικαταβολή,9,5,6,Men,Adult,M,1
Μπλούζα,49.4,2,PayPal,3,3,27,Men,Youth,L,1
Παπούτσια,16.52,1,Αντικαταβολή,3,3,45,Men,Children,M,1
Μπουφάν,45.85,2,Κάρτα,7,4,15,Men,Children,M,1
Μπλούζα,49.55,1,Κάρτα,9,5,40,Men,Children,M,1
Παντελόνι,69.8,2,Κάρτα,5,4,1,Neutral,Adult,M,1
Παντελόνι,33.37,1,PayPal,7,4,48,Neutral,Youth,L,1
Μπλούζα,54.08,3,Κάρτα,5,4,30,Neutral,Youth,L,1
Παπούτσια,61.26,0,Κάρτα,4,3,35,Neutral,Youth,XL,0
Μπουφάν,47.03,0,Κάρτα,6,5,13,Men,Children,L,0
Φόρεμα,14.9,1,Κάρτα,5,3,45,Neutral,Youth,L,1
Μπλούζα,70.2,3,Κάρτα,4,4,27,Men,Children,XL,1
Μπουφάν,64.94,3,Κάρτα,9,2,46,Neutral,Youth,L,1
Μπουφάν,54.58,2,PayPal,8,4,31,Women,Children,M,1
Αξεσουάρ,50.81,2,Κάρτα,7,5,27,Neutral,Youth,S,1
Παντελόνι,14.37,3,Αντικαταβολή,6,5,11,Neutral,Adult,S,1
Φόρεμα,65.49,3,PayPal,9,4,12,Men,Adult,XL,1
Μπλούζα,79.73,2,Αντικαταβολή,4,3,21,Neutral,Children,L,1
Παντελόνι,27.73,1,Αντικαταβολή,4,3,41,Women,Children,L,1
Αξεσουάρ,76.9,1,Κάρτα,3,3,47,Men,Youth,XL,1
Αξεσουάρ,72.63,1,Αντικαταβολή,2,4,28,Men,Youth,S,1
Παντελόνι,27.14,1,Αντικαταβολή,2,4,29,Neutral,Adult,M,1
Παπούτσια,42.12,0,Αντικαταβολή,2,5,14,Men,Youth,L,0
Μπουφάν,22.09,3,Κάρτα,4,5,39,Men,Children,XL,1
Μπλούζα,48.7,2,Κάρτα,5,3,3,Men,Children,M,1
Μπλούζα,58.97,3,Κάρτα,9,5,32,Men,Children,XL,1
Μπλούζα,23.59,3,PayPal,7,5,45,Men,Children,XL,1
Παντελόνι,57.72,2,Κάρτα,2,4,8,Men,Children,XL,1
Παπούτσια,62.78,4,Κάρτα,5,5,37,Women,Adult,S,1
Φόρεμα,63.07,0,Αντικαταβολή,8,5,15,Neutral,Adult,S,0
Αξεσουάρ,59.09,0,Κάρτα,8,4,25,Women,Children,XL,0
Παντελόνι,25.43,3,Αντικαταβολή,6,5,42,Men,Youth,L,1
Φόρεμα,47.57,1,Κάρτα,7,4,26,Men,Children,M,1
Αξεσουάρ,57.05,1,Κάρτα,7,4,10,Neutral,Adult,L,1
Αξεσουάρ,79.22,3,Κάρτα,2,4,45,Women,Children,S,1
Παπούτσια,50.05,0,Κάρτα,4,5,42,Neutral,Adult,M,0
Μπουφάν,58.51,5,Κάρτα,3,2,25,Women,Adult,XL,1
Μπλούζα,31.36,1,Κάρτα,8,4,13,Men,Children,L,1
Φόρεμα,26.9,1,Κάρτα,4,4,0,Neutral,Children,L,1
